entry_index,datetime,date,product_vt_symbol,contract_vt_symbol,direction,signal,layer_kind,entry_context,risk_mode,sizing_method,estimated_equity,total_margin_in_use_before,allowed_capital,single_trade_capital_limit,sizing_equity,effective_sizing_equity_cap,dynamic_sizing_equity_soft_cap_enabled,dynamic_sizing_equity_soft_cap_base,dynamic_sizing_equity_soft_cap_max,dynamic_sizing_equity_soft_cap_raw_cap,dynamic_sizing_equity_soft_cap_margin_pressure_ratio,dynamic_sizing_equity_soft_cap_drawdown_ratio,dynamic_sizing_equity_soft_cap_release_weight,free_capital,limited_balance,effective_single_trade_capital_usage_ratio,effective_streak_risk_multipliers,risk_ratio,risk_multiplier,oi_price_confirm_risk_restore_enabled,oi_price_confirm_risk_restore_applied,oi_price_confirm_risk_restore_reason,oi_price_confirm_risk_restore_base_multiplier,oi_price_confirm_risk_restore_multiplier,oi_price_confirm_risk_restore_effective_multiplier,oi_price_confirm_entry_close,oi_price_confirm_prev_close,oi_price_confirm_entry_oi,oi_price_confirm_prev_oi,oi_price_confirm_oi_up,oi_price_confirm_price_aligned,oi_price_confirm_recent_sum_ratio_required,oi_price_confirm_recent_sum_days,oi_price_confirm_recent_oi_sum,oi_price_confirm_prior_oi_sum,oi_price_confirm_recent_prior_oi_sum_ratio,oi_price_confirm_recent_sum_ratio_passed,oi_price_confirm_passed,streak_entry_structure_risk_recovery_enabled,streak_entry_structure_risk_recovery_applied,streak_entry_structure_risk_recovery_reason,streak_entry_structure_risk_recovery_base_multiplier,streak_entry_structure_risk_recovery_effective_multiplier,streak_entry_structure_risk_recovery_rsi_confirmation_enabled,streak_entry_structure_risk_recovery_rsi_value,streak_entry_structure_risk_recovery_long_min_rsi,streak_entry_structure_risk_recovery_short_max_rsi,streak_entry_structure_risk_recovery_directional_edge_enabled,streak_entry_structure_risk_recovery_directional_edge_period,streak_entry_structure_risk_recovery_directional_edge_close_position,streak_entry_structure_risk_recovery_directional_edge_long_min,streak_entry_structure_risk_recovery_directional_edge_short_max,streak_entry_structure_risk_recovery_portfolio_drawdown_pct,streak_entry_structure_risk_recovery_max_portfolio_drawdown_pct,recovery_sleeve_enabled,recovery_sleeve_applied,recovery_sleeve_normal_risk_bypass_enabled,recovery_sleeve_normal_risk_bypassed,recovery_sleeve_reason,recovery_sleeve_selected_volume_before,recovery_sleeve_selected_volume_after,recovery_sleeve_broker_margin_multiplier,recovery_sleeve_single_contract_broker_margin_to_equity,recovery_sleeve_max_single_contract_broker_margin_to_equity,recovery_sleeve_cooldown_days,post_entry_quality_add_enabled,post_entry_quality_add_feature,post_entry_quality_add_passed,post_entry_quality_add_observation_bars,post_entry_quality_add_volume_multiplier,post_entry_quality_add_triggers_add_profit_lock,post_entry_quality_add_body60_ratio,post_entry_quality_add_avg_body_pct,post_entry_quality_add_avg_directional_close_strength,post_entry_quality_add_short30_ratio,post_entry_quality_add_long60_ratio,post_entry_quality_add_avg_adverse_wick_pct,directional_30d_risk_boost_enabled,directional_30d_risk_boost_lookback,directional_30d_volume_confirmation_enabled,directional_30d_volume_recent_days,directional_30d_volume_prior_days,directional_30d_recent_volume_sum,directional_30d_prior_volume_sum,directional_30d_volume_expanding,directional_30d_start_close,directional_30d_end_close,directional_30d_return,directional_30d_risk_boost_aligned,directional_30d_risk_boost_applied,directional_30d_risk_boost_multiplier,directional_30d_risk_boost_reason,risk_amount_before_directional_30d_boost,target_risk_amount,planned_entry_price,filled_entry_price,entry_price,stop_price,stop_distance,size,risk_per_contract,actual_risk_amount,margin_ratio,margin_per_contract,actual_margin_amount,projected_total_margin_after,volume,risk_cluster_cap_enabled,risk_cluster_name,risk_cluster_cap_ratio,risk_cluster_cap_amount,risk_cluster_reserved_margin_before,risk_cluster_max_volume,risk_cluster_selected_volume_before,risk_cluster_selected_volume,risk_cluster_heat_gate_enabled,risk_cluster_heat_gate_weight,risk_cluster_heat_gate_pressure,risk_cluster_heat_gate_selected_volume_before,risk_cluster_heat_gate_selected_volume,contracts_by_risk,contracts_by_margin,contracts_by_single_trade_cap,selected_volume,selected_volume_ungated,incremental_margin_budget_gate_reduce_volume_enabled,incremental_margin_budget_gate_budget,incremental_margin_budget_gate_remaining_budget,incremental_margin_budget_gate_max_affordable_volume,incremental_margin_budget_gate_selected_volume_before,incremental_margin_budget_gate_selected_volume_after,incremental_margin_budget_gate_volume_reduced,env_gate_enabled,env_gate_weight,env_candidate_count,env_native_selected_rate,env_native_selected_count,env_avg_close_position_60d,env_avg_range_pct_zscore_120,env_gate_close_component,env_gate_range_component,env_gate_selected_component,env_gate_entry_context,portfolio_drawdown_gate_enabled,portfolio_drawdown_gate_weight,portfolio_drawdown_pct,portfolio_equity_high_water,portfolio_volatility_budget_enabled,portfolio_volatility_budget_weight,portfolio_volatility_budget_realized_annual_vol,portfolio_volatility_budget_lookback,portfolio_volatility_budget_target_annual_vol,rollover_reopen_drawdown_guard_enabled,rollover_reopen_drawdown_guard_passed,rollover_reopen_drawdown_guard_max_pct,rollover_reopen_drawdown_guard_portfolio_drawdown_pct,same_direction_correlation_gate_enabled,same_direction_correlation_gate_weight,same_direction_correlation_active_count,same_direction_correlation_corr_count,same_direction_correlation_max_corr,same_direction_correlation_avg_corr,loss_streak,profit_recovery_streak,profile,start_month,variant,account_capital,c3_capital
206,2022-01-21 00:00:00+08:00,2022-01-21,SA.CZCE,SA205.CZCE,long,long_case2,base,flat_entry,regular,risk_budget,7412280.5,2120292.0,6671052.45,5188596.35,7412280.5,7412280.5,0,1000000.0,1500000.0,1500000.0,0.28605123618837686,0.19905254700458122,0.006316353302791936,5291988.5,4550760.45,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,2712.0,2574.0,425337.0,451917.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,82.44988381201884,60.0,40.0,0,60,,0.8,0.2,0.19905254700458122,-1.0,0,0,0,0,,90,90,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,8632159.0,6124772.0,1,2238.0,2712.0,0.21179624664879348,1,1,1.2,direction_and_volume_confirmed,81913.6881,98296.42572,2712.0,,2712.0,2657.7599999999998,54.24000000000024,20,1084.8000000000047,33628.80000000015,0.12,6508.8,201772.80000000002,2322064.8,31,1,SA.CZCE,0.25,1853070.125,0.0,284,90,90,0,1.0,0.0,90,90,90,699,797,31,90,0,6671052.45,4550760.45,31,31,31,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.19905254700458122,9254390.5,0,1.0,0.0,60,0.6,0,1,0.0,0.19905254700458122,1,0.35,2,2,0.824464786244421,0.20163684672109117,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
207,2022-01-28 00:00:00+08:00,2022-01-28,AP.CZCE,AP205.CZCE,long,long_case2,base,flat_entry,regular,risk_budget,7175451.1,1457361.0,6457905.99,5022815.77,7175451.1,7175451.1,0,1000000.0,1500000.0,1500000.0,0.20310374632753056,0.22464357863437903,0.0,5718090.1,5000544.99,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,8921.0,9054.0,148605.0,125562.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,60.607152688303614,60.0,40.0,0,60,,0.8,0.2,0.22464357863437903,-1.0,0,0,0,0,,88,88,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,1734385.0,2078129.0,0,8780.0,8921.0,0.016059225512528474,1,0,1.0,volume_not_expanding,90009.80982,90009.80982,8921.0,,8921.0,8819.0,102.0,10,1020.0,89760.0,0.12,10705.199999999999,942057.5999999999,2399418.5999999996,88,1,AP.CZCE,0.25,1793862.775,0.0,167,88,88,0,1.0,0.0,88,88,88,467,469,88,88,0,6457905.99,5000544.99,88,88,88,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.22464357863437903,9254390.5,0,1.0,0.0,60,0.6,0,1,0.0,0.22464357863437903,1,1.0,1,1,-0.12252457570267368,-0.12252457570267368,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
208,2022-02-08 00:00:00+08:00,2022-02-08,sp.SHFE,sp2205.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,7558631.1,958848.0,6802767.99,5291041.77,7558631.1,7558631.1,0,1000000.0,1500000.0,1500000.0,0.1268547157963563,0.18323836669740706,0.1117442220172863,6599783.1,5843919.99,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,6412.0,6322.0,184679.0,191517.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,68.4767958902892,60.0,40.0,0,60,,0.8,0.2,0.18323836669740706,-1.0,0,0,0,0,,116,116,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3019549.0,3178927.0,0,5456.0,6412.0,0.17521994134897367,1,0,1.0,volume_not_expanding,105190.55982,105190.55982,6412.0,,6412.0,6322.0,90.0,10,900.0,104400.0,0.1,6412.0,743792.0,1702640.0,116,1,sp.SHFE,0.25,1889657.775,0.0,294,116,116,0,1.0,0.0,116,116,116,911,825,116,116,0,6802767.99,5843919.99,116,116,116,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.18323836669740706,9254390.5,0,1.0,0.0,60,0.6,0,1,0.0,0.18323836669740706,1,1.0,1,1,0.1352072767894262,0.1352072767894262,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
209,2022-02-10 00:00:00+08:00,2022-02-10,cu.SHFE,cu2203.SHFE,long,long_case1a,base,flat_entry,volume_open_interest_surge,risk_budget,7552711.1,750752.0,6797439.99,5286897.77,7552711.1,7552711.1,0,1000000.0,1500000.0,1500000.0,0.09940165724066952,0.18387806306638999,0.10747957955740016,6801959.1,6046687.99,0.7,"1.0,1.0,1.0,1.0",0.06,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,73030.0,70450.0,129062.0,128164.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,76.82509845243857,60.0,40.0,0,60,,0.8,0.2,0.18387806306638999,-1.0,0,0,0,0,,43,43,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,907430.0,703149.0,1,69700.0,73030.0,0.04777618364418945,1,1,1.2,direction_and_volume_confirmed,725602.5588,870723.07056,73030.0,,73030.0,71569.4,1460.6000000000058,5,7303.000000000029,314029.0000000013,0.12,43818.0,1884174.0,2634926.0,43,1,cu.SHFE,0.25,1888177.775,0.0,43,119,43,0,1.0,0.0,43,43,119,137,120,43,43,0,6797439.99,6046687.99,43,43,43,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.18387806306638999,9254390.5,0,1.0,0.0,60,0.6,0,1,0.0,0.18387806306638999,1,1.0,1,1,0.45330300047365485,0.45330300047365485,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
210,2022-02-11 00:00:00+08:00,2022-02-11,jm.DCE,jm2205.DCE,long,long_case2,base,flat_entry,regular,risk_budget,6673231.1,2580088.0,6005907.99,4671261.77,6673231.1,6673231.1,0,1000000.0,1500000.0,1500000.0,0.3866324965128212,0.27891187431522374,0.0,4093143.0999999996,3425819.99,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,2352.0,2341.5,38370.0,38936.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,56.50089822301363,60.0,40.0,0,60,,0.8,0.2,0.27891187431522374,-1.0,0,0,0,0,,59,59,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,417786.0,464975.0,0,2250.0,2352.0,0.045333333333333226,1,0,1.0,volume_not_expanding,61664.75982,61664.75982,2352.0,,2352.0,2350.0,2.0,60,120.0,6120.0,0.2,28224.0,1439424.0,4019512.0,51,1,jm.DCE,0.25,1668307.775,0.0,59,121,59,0,1.0,0.0,59,59,513,121,165,51,59,0,6005907.99,3425819.99,51,51,51,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.27891187431522374,9254390.5,0,1.0,0.0,60,0.6,0,1,0.0,0.27891187431522374,1,1.0,2,2,0.1757971959617273,0.1506230315740666,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
211,2022-02-14 00:00:00+08:00,2022-02-14,au.SHFE,au2206.SHFE,long,long_case3,base,flat_entry,regular,risk_budget,7280151.1,2232142.0,6552135.99,5096105.77,7280151.1,7280151.1,0,1000000.0,1500000.0,1500000.0,0.30660654831738315,0.21333002967618456,0.0,5048009.1,4319993.99,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,381.7,375.24,124883.0,122922.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,70.14056300119475,60.0,40.0,0,60,,0.8,0.2,0.21333002967618456,-1.0,0,0,0,0,,28,28,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,955637.0,717170.0,1,375.3,381.7,0.017053024247268844,1,1,1.2,direction_and_volume_confirmed,155519.78364,186623.740368,381.7,,381.7,375.24,6.4599999999999795,1000,6459.99999999998,180879.99999999945,0.1,38170.0,1068760.0,3300902.0,28,1,au.SHFE,0.25,1820037.775,0.0,47,28,28,0,1.0,0.0,28,28,28,113,133,28,28,0,6552135.99,4319993.99,28,28,28,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.21333002967618456,9254390.5,0,1.0,0.0,60,0.6,0,1,0.0,0.21333002967618456,1,1.0,2,2,0.16488485952847634,0.16382410109690837,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
212,2022-02-24 00:00:00+08:00,2022-02-24,fu.SHFE,fu2205.SHFE,long,long_case3,base,flat_entry,regular,risk_budget,8642181.100000001,3491076.0,7777962.990000001,6049526.7700000005,8642181.100000001,8642181.100000001,0,1000000.0,1500000.0,1500000.0,0.40395774626847375,0.06615340037790696,0.8923106641472869,5151105.1000000015,4286886.990000001,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,3479.0,3317.0,358290.0,378199.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,72.94033749765696,60.0,40.0,0,60,,0.8,0.2,0.06615340037790696,-1.0,0,0,0,0,,133,133,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3829703.0,3014169.0,1,2849.0,3479.0,0.22113022113022107,1,1,1.2,direction_and_volume_confirmed,77163.96582000001,92596.75898400001,3479.0,,3479.0,3409.42,69.57999999999993,10,695.7999999999993,92541.3999999999,0.15,5218.5,694060.5,4185136.5,133,1,fu.SHFE,0.25,2160545.2750000004,0.0,414,133,133,0,1.0,0.0,133,133,133,821,1159,133,133,0,7777962.990000001,4286886.990000001,133,133,133,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.06615340037790696,9254390.5,0,1.0,0.0,60,0.6,0,1,0.0,0.06615340037790696,1,1.0,3,3,0.5194292008923819,0.17638451672564884,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
213,2022-03-02 00:00:00+08:00,2022-03-02,MA.CZCE,MA205.CZCE,long,long_case2,base,flat_entry,regular,risk_budget,7789721.100000001,1892008.0,7010748.99,5452804.7700000005,7789721.100000001,7789721.100000001,0,1000000.0,1500000.0,1500000.0,0.24288520419556484,0.15826751637506536,0.27821655749956425,5897713.100000001,5118740.99,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,3018.0,2945.0,830475.0,882417.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,78.64610025366888,60.0,40.0,0,60,,0.8,0.2,0.15826751637506536,-1.0,0,0,0,0,,183,183,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,10575982.0,9652169.0,1,2576.0,3018.0,0.17158385093167694,1,1,1.2,direction_and_volume_confirmed,92137.33782,110564.80538399999,3018.0,,3018.0,2957.64,60.36000000000013,10,603.6000000000013,109855.20000000023,0.12,3621.6,659131.2,2551139.2,182,1,MA.CZCE,0.25,1947430.2750000001,0.0,537,183,183,0,1.0,0.0,183,183,183,1413,1505,182,183,0,7010748.99,3231983.3900000006,182,182,182,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.15826751637506536,9254390.5,0,1.0,0.0,60,0.6,0,1,0.0,0.15826751637506536,1,1.0,2,2,0.24711529624711398,0.1920656376316903,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
214,2022-03-02 00:00:00+08:00,2022-03-02,SM.CZCE,SM205.CZCE,long,long_case2,base,flat_entry,regular,risk_budget,7789721.100000001,1892008.0,7010748.99,5452804.7700000005,7789721.100000001,7789721.100000001,0,1000000.0,1500000.0,1500000.0,0.24288520419556484,0.15826751637506536,0.27821655749956425,5897713.100000001,5118740.99,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,8476.0,8506.0,136582.0,125874.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,59.43308726472407,60.0,40.0,0,60,,0.8,0.2,0.15826751637506536,-1.0,0,0,0,0,,368,368,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,,,0,8480.0,8476.0,-0.0004716981132075748,0,0,1.0,direction_not_aligned,92137.33782,92137.33782,8476.0,,8476.0,8426.0,50.0,5,250.0,92750.0,0.12,5085.599999999999,1886757.5999999999,3778765.5999999996,371,1,SM.CZCE,0.25,1947430.2750000001,0.0,382,368,368,0,1.0,0.0,368,368,368,1006,1072,371,368,0,7010748.99,5118740.99,371,371,371,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.15826751637506536,9254390.5,0,1.0,0.0,60,0.6,0,1,0.0,0.15826751637506536,1,1.0,2,2,0.5174671217923925,0.21785349255608794,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
215,2022-03-24 00:00:00+08:00,2022-03-24,fu.SHFE,fu2205.SHFE,long,long_case3,base,flat_entry,regular,risk_budget,8790131.100000003,0.0,7911117.990000003,6153091.770000002,8790131.100000003,8790131.100000003,0,1000000.0,1500000.0,1500000.0,0.0,0.15118280622137217,0.3254479585241855,8790131.100000003,7911117.990000003,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,4215.0,4076.0,259510.0,252085.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,69.44660647238749,60.0,40.0,0,60,,0.8,0.2,0.15118280622137217,-1.0,0,0,0,0,,347,347,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,5611139.0,5619630.0,0,3187.0,4215.0,0.3225604016316286,1,0,1.0,volume_not_expanding,284800.2476400001,284800.2476400001,4215.0,,4215.0,4205.0,10.0,10,100.0,34700.0,0.15,6322.5,2193907.5,2193907.5,347,1,fu.SHFE,0.25,2197532.775000001,0.0,347,500,347,0,1.0,0.0,347,347,2848,1251,973,347,347,0,7911117.990000003,7911117.990000003,347,347,347,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.15118280622137217,10355741.100000003,0,1.0,0.0,60,0.6,0,1,0.0,0.15118280622137217,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
216,2022-03-29 00:00:00+08:00,2022-03-29,fu.SHFE,fu2205.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,8554171.100000003,0.0,7698753.990000003,5987919.770000002,8554171.100000003,8554171.100000003,0,1000000.0,1500000.0,1500000.0,0.0,0.17396823487601476,0.17354510082656832,8554171.100000003,7698753.990000003,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,4030.0,4147.0,242922.0,259400.0,0,0,0,5,,,,1,0,0,0,,1.0,1.0,0,50.837410720529995,60.0,40.0,0,60,,0.8,0.2,0.17396823487601476,-1.0,0,0,0,0,,322,322,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,5125011.0,6218073.0,0,3326.0,4030.0,0.211665664461816,1,0,1.0,volume_not_expanding,138577.57182000004,138577.57182000004,4030.0,,4030.0,3987.0,43.0,10,430.0,135880.0,0.15,6045.0,1910220.0,1910220.0,316,1,fu.SHFE,0.25,2138542.775000001,0.0,353,322,322,0,1.0,0.0,322,322,322,1273,990,316,322,0,7698753.990000003,4147309.990000003,316,316,316,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.17396823487601476,10355741.100000003,0,1.0,0.0,60,0.6,0,1,0.0,0.17396823487601476,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
217,2022-03-29 00:00:00+08:00,2022-03-29,hc.SHFE,hc2205.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,8554171.100000003,0.0,7698753.990000003,5987919.770000002,8554171.100000003,8554171.100000003,0,1000000.0,1500000.0,1500000.0,0.0,0.17396823487601476,0.17354510082656832,8554171.100000003,7698753.990000003,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,5255.0,5304.0,497998.0,538061.0,0,0,0,5,,,,1,0,0,0,,1.0,1.0,0,62.60042748458976,60.0,40.0,0,60,,0.8,0.2,0.17396823487601476,-1.0,0,0,0,0,,406,406,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3360586.0,6956997.0,0,4843.0,5255.0,0.0850712368366715,1,0,1.0,volume_not_expanding,138577.57182000004,138577.57182000004,5255.0,,5255.0,5252.0,3.0,10,30.0,12180.0,0.1,5255.0,2133530.0,2133530.0,406,1,hc.SHFE,0.25,2138542.775000001,0.0,406,500,406,0,1.0,0.0,406,406,4619,1465,1139,406,406,0,7698753.990000003,6280839.990000003,406,406,406,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.17396823487601476,10355741.100000003,0,1.0,0.0,60,0.6,0,1,0.0,0.17396823487601476,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
218,2022-03-29 00:00:00+08:00,2022-03-29,jm.DCE,jm2205.DCE,long,long_case3,base,flat_entry,regular,risk_budget,8554171.100000003,0.0,7698753.990000003,5987919.770000002,8554171.100000003,8554171.100000003,0,1000000.0,1500000.0,1500000.0,0.0,0.17396823487601476,0.17354510082656832,8554171.100000003,7698753.990000003,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,3193.5,3100.5,45838.0,47096.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,73.70546972061382,60.0,40.0,0,60,,0.8,0.2,0.17396823487601476,-1.0,0,0,0,0,,36,36,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,431422.0,619882.0,0,2413.5,3193.5,0.3231821006836544,1,0,1.0,volume_not_expanding,138577.57182000004,138577.57182000004,3193.5,,3193.5,3129.63,63.86999999999989,60,3832.1999999999935,141791.39999999976,0.2,38322.0,1417914.0,1417914.0,37,1,jm.DCE,0.25,2138542.775000001,0.0,55,36,36,0,1.0,0.0,36,36,36,200,156,37,36,0,7698753.990000003,7698753.990000003,37,37,37,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.17396823487601476,10355741.100000003,0,1.0,0.0,60,0.6,0,1,0.0,0.17396823487601476,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
219,2022-03-31 00:00:00+08:00,2022-03-31,hc.SHFE,hc2210.SHFE,long,rollover_reopen,base,rollover_reopen,regular,risk_budget,9407041.100000003,3294942.0,8466336.990000004,6584928.770000002,9407041.100000003,9407041.100000003,0,1000000.0,1500000.0,1500000.0,0.3502633787791146,0.09161101951457629,0.722593203236158,6112099.100000003,5171394.990000004,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,5218.0,5227.931480776551,442402.0,441182.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,,60.0,40.0,0,60,,0.8,0.2,0.09161101951457629,-1.0,0,0,0,0,,175,175,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3350434.0,6227121.0,0,4789.9531785306435,5218.0,0.08936346672195716,1,0,1.0,volume_not_expanding,93085.10982000007,93085.10982000007,5218.0,,5218.0,5165.0,53.0,10,530.0,82150.0,0.1,5218.0,808790.0,4103732.0,155,1,hc.SHFE,0.25,2351760.275000001,0.0,450,175,175,0,1.0,0.0,175,175,175,991,1261,175,175,0,8466336.990000004,5171394.990000004,175,175,175,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,rollover_reopen,0,1.0,0.09161101951457629,10355741.100000003,0,1.0,0.0,60,0.6,0,1,0.1,0.09161101951457629,0,1.0,0,0,0.0,0.0,2,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
